"author_id","created_at","lang","like_count","reply_count","retweet_count","text"
30973,2022-08-08 19:10:18,"en",0,0,0,"@only1_jb We hope you'll be enjoying a sip with us soon!"
30973,2022-08-08 19:08:13,"en",1,0,0,"@jusumlopez55 Cheers! 💚"
30973,2022-08-08 19:06:15,"en",0,0,0,"@MuvaTrippy Happy you enjoyed every perfect sip."
30973,2022-08-08 16:31:49,"en",0,1,0,"@SpiritualG0dess We love this, Danny! Cheers to your incredible reunion. 💚"
30973,2022-08-08 15:54:21,"en",0,2,0,"@disney_18 Delish!"
30973,2022-08-08 15:53:29,"en",2,0,0,"@Merkaygee17 The perfect way to spice up your day!"
30973,2022-08-08 15:33:49,"en",0,0,0,"@bossLexx11 So true! 😋"
30973,2022-08-08 15:33:14,"en",1,0,0,"@lavishlyang Cheers to kind cups! 🥰"
30973,2022-08-08 15:32:06,"en",0,1,0,"@jewC_ It's a sign! ✨☕"
30973,2022-08-08 15:30:36,"en",1,0,0,"@CMJphotos THIS! 🙌"
30973,2022-08-08 15:24:25,"qme",0,0,0,"@sh99kila https://t.co/7Cwbcf49Tc"
30973,2022-08-08 15:19:44,"en",0,1,0,"@sh99kila Looking forward to sharing a well-deserved sip with you!"
30973,2022-08-08 15:18:53,"en",1,0,0,"@ohhshepretty_ Thank you for making us part of your day. 💚"
30973,2022-08-08 15:06:15,"en",1,1,0,"@bossLexx11 Mondays are better with your favorite Starbucks Refreshers! ✨"
30973,2022-08-08 15:04:11,"en",0,0,0,"@solovelyv_ Hope you get your cozy cup, V. 💚"
30973,2022-08-08 15:02:59,"en",1,0,0,"@tsinstorybrooke The best days start with an Iced Lemon Loaf! 😉😋"
30973,2022-08-08 14:54:35,"en",1,1,0,"@courtneymceunn Yes, please! 😋"
30973,2022-08-08 14:52:37,"en",1,0,0,"@cristvlsbeeuty Way to start the day! 💚"
30973,2022-08-08 14:51:41,"en",1,0,0,"@Thickythick1986 Got to sip with you so we're pretty happy too! 🥰"
30973,2022-08-08 13:00:01,"en",0,0,0,"@EmileeDallas99 You're welcome."
30973,2022-08-08 12:06:08,"en",0,1,0,"@EmileeDallas99 So glad you enjoy them!"
30973,2022-08-08 00:15:13,"en",1,0,0,"@McSHORTY2015 Wow! Not us drooling over here. 🤤"
30973,2022-08-07 23:50:52,"en",0,1,0,"@McSHORTY2015 What did you get, bestie? ☕️"
30973,2022-08-07 23:12:45,"en",1,0,0,"@SassyAssySammie Such a delicious way to sip-lebrate! 😋🎉"
30973,2022-08-07 23:11:18,"en",1,1,0,"@misfitmarceline A delicious issue! 😋💚"
30973,2022-08-07 21:42:04,"en",0,0,0,"@ddivinefemme It makes us happy when you find your perfect match-a! 😉💚"
30973,2022-08-07 21:41:32,"en",0,1,0,"@Benny301_ We're glad you've found your fave! 😉"
30973,2022-08-07 21:13:39,"en",1,0,0,"@aser3tc Our partners make us so proud! 💚"
30973,2022-08-07 21:11:46,"en",1,1,0,"@SassyAssySammie Happy Birthday! Which sip did you celebrate with? 🎉"
30973,2022-08-07 21:10:05,"en",0,0,0,"@shesostacks What's your go-to sip, bestie? 💚"
30973,2022-08-07 21:08:59,"en",1,0,0,"@caseynicolej Welcome to the team! 💚"
30973,2022-08-07 21:06:18,"qme",0,0,0,"@straykilos 💚"
30973,2022-08-07 19:39:44,"en",0,0,0,"@galan_catt Refueling for another great week ahead, Catt! 🧊☕️✨"
30973,2022-08-07 18:29:10,"en",0,0,0,"@aayyitsluis Cheers! 😋💚"
30973,2022-08-07 18:23:42,"en",1,1,1,"@NekaShenee It's the ultimate summer sip! 😍🙌"
30973,2022-08-07 18:16:35,"en",2,0,1,"@ThatRebeccaLady That sounds like a nightmare, Rebecca!"
30973,2022-08-07 17:30:24,"en",1,0,1,"@thehoneybeee__ A favorite is a favorite no matter the weather! 😋"
30973,2022-08-07 17:28:46,"en",1,1,0,"@BGWR_ Yum! Cheers! 😍"
30973,2022-08-07 17:27:37,"en",0,1,0,"@cspringbff Cheers to living your best life! 🙌"
30973,2022-08-07 17:23:16,"qme",2,0,1,"@KNadia_92 💚💚"
30973,2022-08-07 17:22:55,"en",0,0,0,"@citlallii10 Sip with you soon! 😋 How do you love yours?"
30973,2022-08-07 17:22:25,"en",1,0,0,"@iNickiMarie Aww, how sweet! 😋"
30973,2022-08-07 17:21:13,"en",1,0,0,"@badgalqua1 Cheers! 💚"
30973,2022-08-07 17:18:20,"qme",0,0,1,"@TikkoT 😋😋"
30973,2022-08-07 17:16:38,"en",0,1,0,"@JenaLang Cheers, you two! 🙌💚"
30973,2022-08-07 17:15:57,"en",3,1,1,"@KNadia_92 We're thrilled it's among your favs! 😍😋"
30973,2022-08-07 17:15:09,"en",2,2,0,"@BGWR_ We love being part of your day! 💚 What's your go-to?"
30973,2022-08-07 17:14:21,"und",1,0,0,"@taylamonogatari Yum! 😋💚"
30973,2022-08-07 17:13:36,"en",2,0,2,"@ItsDreaa13 We 💚 this!"
30973,2022-08-07 17:12:25,"en",5,2,0,"@raetheforce Such a vibe! ✨"
30973,2022-08-07 17:10:00,"en",0,0,0,"@deluxeorbit White Cheddar and mozzarella cheeses on sourdough bread, topped with a Parmesan butter spread... what's not to love? 😋😉"
30973,2022-08-07 17:07:57,"en",0,0,0,"@inlovesembrace Let us know what you think once you've had a bite! 😋"
30973,2022-08-07 17:02:50,"qme",1,0,0,"@princesstuur 💚💚"
30973,2022-08-07 16:51:14,"en",1,0,1,"@MissesBuskey We're happy to hear you're loving it! 😋"
30973,2022-08-07 16:50:38,"en",1,0,0,"@misslynsey It sounds like you've found a new favorite sip. 😋"
30973,2022-08-07 16:50:12,"en",0,0,0,"@randombeth Cheers! 💚"
30973,2022-08-07 16:39:31,"en",2,0,0,"@treachdoc We look forward to seeing you again soon! 💚"
30973,2022-08-07 16:37:20,"en",4,1,0,"@treachdoc The perfect summer treat! 😋💚"
30973,2022-08-07 15:20:57,"en",2,0,0,"@windwillow69 @gijane7702 @TikiQueen9 Have a brew-tiful time! 🙌💚"
30973,2022-08-07 15:01:21,"en",1,0,0,"@BrandonP2TF Cheers to new favorites! 🙌💚"
30973,2022-08-07 14:59:22,"en",1,0,0,"@sauceyshaka Yum! Cheers! 💚"
30973,2022-08-07 14:59:04,"en",0,0,0,"@_nvqueee We're thrilled you're loving it! 😍😋"
30973,2022-08-07 14:39:52,"en",0,0,0,"@Soryiahh Sip with you soon! 😋 What's your go-to?"
30973,2022-08-07 14:39:11,"en",0,0,0,"@shesuchabrat What's your sip? 😋"
30973,2022-08-07 14:37:04,"en",1,0,0,"@sauceyshaka A delicious duo! 😋 What's your sip?"
30973,2022-08-07 14:35:53,"en",0,0,0,"@REDDbottomss What's your go-to? 😋"
30973,2022-08-07 14:11:35,"en",0,0,0,"@iitaehyung Cheers! 💚"
30973,2022-08-07 14:09:45,"qme",1,0,0,"@summertimesandi 😋😋"
30973,2022-08-07 14:09:19,"en",0,0,0,"@lor_papii That's a delicious idea. 😋 What's your go-to?"
30973,2022-08-07 13:04:08,"en",0,0,0,"@AsToldBy_Niyah Sounds like love at first sip! 💚"
30973,2022-08-07 13:02:33,"en",1,1,0,"@jusumlopez55 We'd love to hear if you find a new favorite sip! 😋"
30973,2022-08-07 13:01:04,"en",0,1,0,"@raneisha_p Flaky, butter croissant dough with soft, warm cheese in the center... what's not to love? 😍😋"
30973,2022-08-07 12:58:45,"en",1,1,0,"@jkline120 True. 😋😉"
30973,2022-08-07 12:50:26,"en",0,0,0,"@vashtisimonee A delicious treat any day of the year! 😋"
30973,2022-08-07 12:48:28,"en",0,0,0,"@1ove_Sally We're happy to hear you're loving it! 😋"
30973,2022-08-07 12:41:04,"en",1,0,0,"@lemongingerteas Cheers! 😋"
30973,2022-08-07 12:38:58,"en",0,3,0,"@NancyCarbine Let us know if you find a new favorite sip!"
30973,2022-08-06 20:52:28,"en",0,0,0,"@analayhfaith Whenever you're ready... 😋 https://t.co/9Qa6ywEuI2"
30973,2022-08-06 20:37:28,"en",1,0,0,"@norrell_cam Yay! We look forward to sipping with you again soon!"
30973,2022-08-06 20:33:37,"ht",1,0,0,"@Markey36 Sip, sip, hooray! 🙌 Cheers! 💚"
30973,2022-08-06 20:21:43,"en",0,0,0,"@ThePhoenixBabe We're thrilled you're loving it! 😋"
30973,2022-08-06 20:16:47,"en",0,1,0,"@norrell_cam Delicious choice! We'd love to hear what you think! 💚"
30973,2022-08-06 19:43:24,"en",0,0,0,"@notorious_eevee Answer. 😉"
30973,2022-08-06 19:23:26,"en",0,0,0,"@pretty__Uniquee It's just a few taps away! 😉 https://t.co/9Qa6ywEuI2"
30973,2022-08-06 19:21:00,"en",0,1,0,"@AnthW_ Good things come to those who wait. 😋😉"
30973,2022-08-06 18:49:22,"en",1,0,0,"@ccm_555 It sounds like you've found a favorite sip! 😋"
30973,2022-08-06 18:48:26,"en",0,0,0,"@amiyahahji We're happy to hear you're a fan. 😋"
30973,2022-08-06 18:47:52,"en",0,1,0,"@norrell_cam Which one? 😋"
30973,2022-08-06 18:47:09,"en",3,1,0,"@Boirisss We like the way you think. 😋"
30973,2022-08-06 18:46:06,"und",0,0,0,"@OverlyBrittany_ Yum! 😋"
30973,2022-08-06 18:45:30,"en",1,0,0,"@stayvalskz Aww, how sweet! 💚"
30973,2022-08-06 16:58:17,"en",0,0,0,"@Sadboi_jimbo It sounds like a delicious way to start your day! 😋"
30973,2022-08-06 16:57:05,"en",1,0,1,"@itsmissninaa Happy sipping! 😋💚"
30973,2022-08-06 16:56:01,"en",1,0,0,"@Kaaaaasssy We're glad we got your day off to a good start. 💚"
30973,2022-08-06 16:45:51,"en",1,0,1,"@venuspkk We're so happy to be part of your day, bestie! 💚"
30973,2022-08-06 15:35:29,"en",17,2,0,"@GregoryMcFadden Happy Birthday! 💚 What will you be having?"
30973,2022-08-06 14:51:57,"en",1,0,0,"@wayneel17 We're happy to hear you're a fan. 😋"
30973,2022-08-06 14:51:06,"en",1,0,0,"@Bombshellexi Citrusy, buttery, moist lemon pound cake topped with a sweet icing... what's not to love? 😍"
30973,2022-08-06 14:49:41,"en",0,0,0,"@_daniielaav Now is the perfect time to enjoy your favorite sip! 😋 What's your go-to?"
30973,2022-08-06 14:49:10,"en",1,0,0,"@lopezz_chelseaa The perfect summer sip! 😋"
30973,2022-08-06 14:48:05,"en",1,0,0,"@sivette48 What's your sip? 😋"
30973,2022-08-06 14:46:24,"qme",0,0,1,"@WithElleKay 😋💚"
30973,2022-08-06 14:43:42,"en",0,0,0,"@kittenklaudia We're happy to hear you're loving them!"
30973,2022-08-06 14:42:17,"en",1,0,0,"@ExclusiveTwin8 Let us know when to get one started for you. 😉"
30973,2022-08-06 14:41:11,"en",0,0,0,"@ddlara02 We're ready when you are. 😋 https://t.co/LlJAax1DfT"
30973,2022-08-06 14:40:35,"en",1,0,0,"@xliaa_x He's a keeper, bestie! 💚"
30973,2022-08-06 14:40:00,"en",0,0,0,"@montanaonthecam Cheers! 😍🙌"
30973,2022-08-06 14:38:17,"en",0,0,0,"@KeeksPretty We like your style! 😋"
30973,2022-08-06 14:37:06,"en",0,0,0,"@laker214 It sounds like you've found a new favorite sip! 😍😋"
30973,2022-08-06 14:33:29,"en",1,0,0,"@IKnowACann We're thrilled you're loving it! 😍"
30973,2022-08-06 14:31:43,"en",2,1,0,"@DisneylandDyl A delicious way to start your day! 😋💚"
30973,2022-08-06 14:31:15,"en",0,0,0,"@__loveb__ Totally! What's your go-to? 😋"
30973,2022-08-06 14:19:50,"en",1,0,0,"@coleycol333 Sounds like the perfect way to start your day! 💚"
30973,2022-08-06 11:55:00,"en",1,1,0,"@SWGTennisGirl So delish! 😋"
30973,2022-08-05 20:30:42,"en",2,4,0,"@nhcelaine You have fantastic taste, bestie! 😉"
30973,2022-08-05 19:01:24,"en",0,0,0,"@gorgeouslexyyy Yay! Sounds like you've found your perfect match-a! 💚"
30973,2022-08-05 16:06:13,"en",0,0,0,"@Noji124 We're thrilled you're loving it! 😍"
30973,2022-08-05 16:00:34,"en",3,4,1,"@MaryJoanne2022 We've got those too, and we hope you get to enjoy one soon! 💚"
30973,2022-08-05 15:50:11,"en",849,207,134,"☀️ Grande Iced Shaken Espresso (100 cal)
☀️ Grande Iced Passion Tango® Tea (0 cal)
☀️ Grande Iced Black Tea Lemonade (50 cal)
☀️ Grande Mango Dragonfruit Starbucks Refreshers®  drink (90 cal)
☀️ Grande Pineapple Passionfruit Starbucks Refreshers® drink (100 cal) https://t.co/jAb86tQCk2"
30973,2022-08-05 15:29:49,"en",0,0,0,"@elaineortega99 It never left. 😉 https://t.co/EDP87odUqQ"
30973,2022-08-05 15:25:28,"en",0,0,0,"@Lano_Nicee Whenever you're ready. 😉 https://t.co/oBjCiL63kN"
30973,2022-08-05 15:22:00,"en",1,0,0,"@photo_book_geek Cheers to that first sip feeling! 😋🙌💚"
30973,2022-08-05 15:20:13,"en",1,0,0,"@jadanoellee We're happy to hear you're loving it! 😍😋"
30973,2022-08-05 15:14:35,"en",0,0,0,"@gh000stie It sounds like you've found a new favorite sip! 😍"
30973,2022-08-05 15:12:54,"en",0,0,0,"@TheBurnxr We're ready when you are. 😋"
30973,2022-08-05 15:10:45,"und",1,0,0,"@KristenM725 Yum! 😋"
30973,2022-08-05 15:07:58,"en",1,0,0,"@ChariyaLittle Cheers and happy birthday! 💚"
30973,2022-08-05 15:07:20,"en",1,0,0,"@yeppipie We're thrilled you're loving every sip! 😋"
30973,2022-08-05 15:06:53,"en",1,0,0,"@bals8812 Cheers! 💚"
30973,2022-08-05 15:06:10,"en",1,0,0,"@JuanAndOnlyKiwi It's here to stay! 😋"
30973,2022-08-05 15:05:22,"en",0,0,0,"@_missingufoosh_ We're ready when you are. 😉"
30973,2022-08-05 15:04:54,"en",0,0,0,"@MELificient_x Sounds like love at first sip! 😍🙌"
30973,2022-08-05 15:04:18,"en",1,0,1,"@wenwood_ We look forward to sipping with you soon! 💚"
30973,2022-08-05 15:03:24,"en",1,0,1,"@_brittaniro That's a delicious idea. 😋"
30973,2022-08-05 15:00:10,"qme",0,0,0,"@a_ruffinn 😋😋"
30973,2022-08-05 14:58:30,"en",1,0,0,"@marysirius The ultimate summer sip! 😋🙌"
30973,2022-08-05 14:56:07,"pt",0,0,0,"@arianasimonee A delicious duo. 😋"
30973,2022-08-05 14:55:31,"en",0,0,0,"@imaninikkole Your new favorite sip is here to stay! 💚"
30973,2022-08-05 14:52:47,"en",1,0,0,"@chelseykassa We're thrilled you're loving every sip! 😍"
30973,2022-08-05 14:52:09,"en",1,0,0,"@princessdags It sounds like you've found a new favorite sip! 😋"
30973,2022-08-05 14:49:52,"en",0,0,0,"@jewetthigh Cheers! 💚"
30973,2022-08-05 14:49:23,"en",1,0,0,"@yakiva_ A delicious way to start your day! 😋"
30973,2022-08-05 14:46:44,"en",0,0,0,"@thaageneral____ We're happy to hear it's among your favs! 😋"
30973,2022-08-05 14:28:24,"en",0,0,0,"@heymochalatte Cheers to Paradise Drink! 😍🙌"
30973,2022-08-05 14:25:29,"qme",0,0,0,"@thatsalight 💚💚"
30973,2022-08-05 14:18:58,"qme",0,0,0,"@twiceourqueens 🙌💚"
30973,2022-08-04 22:56:22,"en",1,0,0,"@hakuscastle It's yummylicious! 😋"
30973,2022-08-04 22:12:46,"en",1,1,0,"@Teasteepedsoul This is not a drink on our menu, but if you're looking for a vibrant, delicious Starbucks Refreshers drink, we recommend a Mango Dragonfruit or a Pineapple Passionfruit. (Please note all Starbucks Refreshers drinks are lightly caffeinated). 💚"
30973,2022-08-04 22:04:45,"en",0,0,0,"@maryellen61201 It's true that Stars expire 6 months after you earn them. You can check your Star expiration details by tapping Details under your Star balance in our app."
30973,2022-08-04 21:56:24,"en",0,0,0,"@xShawntellx That offer was just for Tuesdays in July, but be sure to keep checking our app for more great ways to earn Stars toward your next free drink."
30973,2022-08-04 21:56:14,"en",1,1,0,"@iam_danalena We're so happy you've found your favorite! 🥰"
30973,2022-08-04 20:02:59,"en",0,0,0,"@yesswest What delicious drink did you enjoy today, friend?"
30973,2022-08-04 19:39:25,"en",1,0,0,"@morelovelesstea You're right about that, bestie! 💚☕️"
30973,2022-08-04 19:38:49,"en",1,0,0,"@JadaKayy1 Delish! 😋"
30973,2022-08-04 19:38:35,"en",2,0,0,"@basurababii Thanks for stopping by! 💚"
30973,2022-08-04 19:32:46,"en",0,0,0,"@sftheejay We're here for these moments of connection! 💚"
30973,2022-08-04 19:27:02,"qme",0,0,0,"@youneverhadrae 💚💚"
30973,2022-08-04 19:24:23,"en",1,0,0,"@REIGN790 Sounds like the perfect way to start your morning! 💚"
30973,2022-08-04 19:17:40,"en",0,0,0,"@gorgeouslexyyy We hope you loved it! 🍵"
30973,2022-08-04 19:15:44,"en",0,0,0,"@naturaltoxicc We love to see you too! 🥰"
30973,2022-08-04 19:11:11,"en",0,1,1,"@JadaKayy1 Which sip did you enjoy today? 💚"
30973,2022-08-04 19:08:55,"en",0,0,0,"@theelovergrl Thanks for stopping by! 💚"
30973,2022-08-04 19:05:17,"qme",0,0,1,"@_JLoveeeee 🙌💚"
30973,2022-08-04 18:23:39,"en",1,0,0,"@Hildarys17 We're so happy you've found your favorite! 😉"
30973,2022-08-04 18:19:06,"en",0,0,0,"@JordanFrame A perfect duo! 😉😋"
30973,2022-08-04 18:17:56,"en",1,0,0,"@JustKayyyla Spreading kindness! 💚✨"
30973,2022-08-04 18:16:53,"qme",1,0,0,"@shanese_xo 💚"
30973,2022-08-04 18:15:37,"qme",1,1,0,"@John_Graham19 💚"
30973,2022-08-04 18:13:29,"qme",1,1,0,"@John_Graham19 https://t.co/qxDbJLqVmT"
30973,2022-08-04 17:28:18,"en",1,0,0,"@shanese_xo We're all just out here chai-ing our best. You got this. 💚"
30973,2022-08-04 17:25:09,"en",0,0,0,"@Mlle_Castor Cheers to finding your perfect sip!"
30973,2022-08-04 15:57:55,"en",1,1,0,"@John_Graham19 Already looking forward to our next sip together!"
30973,2022-08-04 15:52:11,"qme",1,0,0,"@lotusintuition https://t.co/NMEQVZdBzP"
30973,2022-08-04 15:45:16,"en",0,0,0,"@itsnuthinmajor See you soon!"
30973,2022-08-04 15:29:14,"en",0,0,0,"@NaturaleBeautyE Looking forward to our lunch date. 🥰"
30973,2022-08-04 15:27:31,"en",1,0,0,"@The_LexAffect Delish!"
30973,2022-08-04 15:24:34,"en",0,0,0,"@DollBlackdoll94 What should we get started for you?"
30973,2022-08-04 15:06:22,"en",1,0,0,"@Otk__x It's a delish favorite!"
30973,2022-08-04 15:05:47,"en",1,0,0,"@Nae_TrulyYours We hope you'll be reunited with one of your refreshing favorites soon."
30973,2022-08-04 15:04:48,"qme",1,0,0,"@melanie0619 https://t.co/KHnzrMjPf0"
30973,2022-08-04 14:43:40,"en",1,0,0,"@melanie0619 We hope you and your Starbucks Refreshers® Beverage have the best day! 🥰"
30973,2022-08-04 14:42:25,"en",0,0,0,"@DeAnnSmith_ This sounds like a job for Starbucks Delivers! Starbucks Delivers is now available in all 50 states in the U.S. To see if Starbucks Delivers is available near you visit: https://t.co/8TzwEljnoD"
30973,2022-08-04 14:37:58,"en",1,0,0,"@LexxKn So delish! 😋"
30973,2022-08-04 14:27:24,"en",0,0,0,"@aTHRIFTEDtemple So delish! We hope you'll be enjoying one soon."
30973,2022-08-04 14:26:25,"en",0,1,0,"@EmileeDallas99 Chewy coconut and oatmeal with mini white chocolate chips, topped with lime frosting made with cream cheese, drizzled with a white-chocolaty coating, and sprinkled with coconut? Don't mind if we do!"
30973,2022-08-04 14:24:46,"en",0,0,0,"@missamypilar Breakfast for dinner is a beautiful thing."
30973,2022-08-04 13:50:49,"en",0,0,0,"@nathaniel_grape Sounds like someone found a favorite!"
30973,2022-08-04 13:48:45,"en",0,0,0,"@sabrinam_g See you for a sip soon? 😉"
30973,2022-08-04 13:48:27,"en",1,1,0,"@lotusintuition They had to create a whole new level to accommodate it. 😉"
30973,2022-08-04 01:40:51,"qme",1,0,0,"@Angelinezzzzz 💚"
30973,2022-08-04 01:39:27,"en",1,0,1,"@a__monii Sounds like someone brightened up your day, friend! 💚"
30973,2022-08-04 01:36:11,"en",0,0,0,"@thankyoukeezus We hope you had a chance to treat yourself, bestie! 💚"
30973,2022-08-04 01:33:54,"en",2,1,0,"@Angelinezzzzz Sounds like the perfect way to add deliciousness to your day! 😉"
30973,2022-08-04 00:28:02,"en",1,0,0,"@GoddessMobb Coming right up! 😉"
30973,2022-08-04 00:17:02,"en",1,0,0,"@itzlyssa_xo Happiness is an order away! 💚"
30973,2022-08-04 00:15:39,"en",0,1,0,"@MulaaaZee We think you should treat yourself, friend! 😉"
30973,2022-08-04 00:14:36,"en",2,0,1,"@MoMelaninMoPrbz Right? Let's take a moment of appreciation for Cake Pops. 🥰🍬"
30973,2022-08-04 00:11:53,"en",1,0,1,"@ebanddzz Just the best for you, friend! 😉"
30973,2022-08-04 00:02:34,"en",0,0,1,"@626Ruby A case of love at first sip! 🥰"
30973,2022-08-03 23:58:49,"en",1,0,0,"@CamOrtona Nothing else is needed. 🤤"
30973,2022-08-03 23:57:25,"en",0,0,0,"@orangedawnsoap You're right about that! 😋"
30973,2022-08-03 23:25:04,"en",0,0,0,"@jnewin10 Cheers! ✨"
30973,2022-08-03 23:24:27,"en",1,0,1,"@needytext The perfect addition to your day. 💚"
30973,2022-08-03 23:23:00,"qme",1,0,0,"@kim_montoyaa 💚"
30973,2022-08-03 22:36:06,"en",0,0,0,"@qxytocin Will do! 💚"
30973,2022-08-03 22:34:55,"en",1,0,1,"@EbonyLatasha_ Yes, please! 😋"
30973,2022-08-03 22:33:11,"en",1,0,0,"@trishschickkick You deserve it for being you! 💚"
30973,2022-08-03 22:30:37,"en",1,0,0,"@jubeexy We like your style! 🥰"
30973,2022-08-03 19:02:35,"en",0,0,0,"@IamSakinaB We're always happy to share a sip and a smile with you. 💚"
30973,2022-08-03 18:54:52,"en",1,0,0,"@itskayaaaaaaa Looking forward to our lunch date. 💚"
30973,2022-08-03 18:32:50,"en",0,0,0,"@Kaityy4l Thanks for sipping with us! https://t.co/wxhZHpvPzv"
30973,2022-08-03 18:24:36,"en",0,0,0,"@peitersyte We love that for you, bestie. 💚"
30973,2022-08-03 17:57:48,"qme",0,0,0,"@Just_JayyTee 😊💚"
30973,2022-08-03 17:17:34,"en",0,0,0,"@rineiciaaaa Do you have a fav? 😋"
30973,2022-08-03 17:17:08,"en",1,1,0,"@heymochalatte What's your go-to? 😋"
30973,2022-08-03 16:30:34,"en",1,0,0,"@_maddssssss Yum! 😋 A delicious duo."
30973,2022-08-03 16:30:04,"en",0,0,0,"@onyaetybre We're thrilled you're loving every sip! 😍🙌"
30973,2022-08-03 16:04:00,"en",0,0,0,"@__naimaaa What's your go-to? 😋"
30973,2022-08-03 15:36:41,"en",4,1,0,"@AuzsomeAustin Cheers! 💚"
30973,2022-08-03 15:19:46,"en",1,0,0,"@KESIGARDNER Sounds delish. 😉💚 https://t.co/jDSp6RIAJo"
30973,2022-08-03 15:03:33,"en",1,0,0,"@ctrl_alt_dez We heard that! Cheers to every lick of happiness. 😋"
30973,2022-08-03 15:02:35,"en",1,0,0,"@nottkatherine The best blessing! Cheers to every delicious sip prepared by your favorite barista. 💚"
30973,2022-08-03 14:57:22,"en",0,0,0,"@_huat__ Cheers to new favorite sips! 😍😋"
30973,2022-08-03 14:55:14,"en",1,0,0,"@ShonnaTheWhite We love to hear it! Cheers!"
30973,2022-08-03 14:54:11,"en",1,0,2,"@Just_JayyTee You've got delicious choices!"
30973,2022-08-03 14:51:42,"en",0,0,0,"@kjjayyy We look forward to sipping with you again soon! 🙌💚"
30973,2022-08-03 14:51:12,"en",0,0,0,"@_mary_wade Delicious choice! We hope you have a great day! 💚"
30973,2022-08-03 14:01:01,"en",0,0,0,"@nunieelynn The ultimate summer sip! 😋🙌"
30973,2022-08-03 14:00:28,"en",1,0,1,"@kjjayyy It sounds like you've found a new favorite sip! 😍"
30973,2022-08-03 13:59:51,"en",1,0,0,"@jennavanessaa That first sip feeling. 🙌💚"
30973,2022-08-03 13:59:26,"pt",0,0,0,"@HeartlessNiqNiq A delicious duo. 😋🙌"
30973,2022-08-03 13:58:43,"en",0,0,0,"@NOIRThursday Cheers! 😋💚"
30973,2022-08-03 13:56:30,"en",0,1,0,"@drpszn What's your go-to? 😋"
30973,2022-08-03 13:55:31,"en",0,1,0,"@thatsalight We're happy to hear you're a fan. 😋"
30973,2022-08-03 13:54:38,"en",2,0,0,"@OneKdramaMomma We love being part of your day! 🙌💚"
30973,2022-08-03 13:52:24,"en",1,1,0,"@_mary_wade Cheers and happy birthday! What's your sip? 😍😋"
30973,2022-08-03 13:51:31,"en",1,0,0,"@Aminikadaishon We're thrilled you're loving it! 😍"
30973,2022-08-03 13:47:59,"en",0,1,0,"@alyssafronk We get it. 😉😋"
30973,2022-08-03 13:44:13,"en",0,0,0,"@PoseyTrillN A perfect snack, anytime! 😋"
30973,2022-08-03 13:43:40,"en",1,1,0,"@ShonnaTheWhite Aww, happy birthday! 💚"
30973,2022-08-03 13:43:01,"en",0,0,0,"@esmiflores_ A delicious way to start your day! 😋💚"
30973,2022-08-03 13:41:26,"en",0,0,0,"@Jenniferrrrrrr_ We see you drooling. Can't wait to share some deliciousness with you!"
30973,2022-08-02 22:54:10,"en",1,3,0,"@pinkvaniIla Have you tried our Iced Passion Tango Tea? 😋"
30973,2022-08-02 22:53:33,"en",0,0,0,"@ytewbal Aw, that warms our heart! Enjoy every sip. 💚"
30973,2022-08-02 22:52:13,"en",1,0,0,"@ssassymami Sometimes we have to go to our happy place! Hope everything works out, Carolina. 💚"
30973,2022-08-02 22:51:20,"en",0,0,0,"@hayleyslayley A cold yet cozy cup! 💚"
30973,2022-08-02 22:47:08,"en",0,0,0,"@NaNaPowerss Should we warm one up for you?"
30973,2022-08-02 22:39:36,"en",0,0,0,"@ytewbal You're not wrong! 😋"
30973,2022-08-02 21:49:58,"qme",1,0,0,"@itstoke 💚"
30973,2022-08-02 21:48:26,"en",0,0,0,"@ughfutchalamet The perfect amount of joy in every sip! 🥰"
30973,2022-08-02 21:41:51,"en",1,0,0,"@stevietellez We do hope that it was the start to a brewtiful day! ✨"
30973,2022-08-02 21:39:40,"en",0,0,0,"@EboniNicoleeee Sounds like you found your perfect matcha! 💚+💚"
30973,2022-08-02 21:26:30,"en",1,0,0,"@chelseaab123 Welcome to the world of an icon! 😉💕"
30973,2022-08-02 21:24:59,"en",0,0,0,"@Jesseniaalove Can't wait to sip and snack with you!"
30973,2022-08-02 21:21:20,"und",1,1,1,"@itstoke Brb! 😋🍵"
30973,2022-08-02 21:03:59,"en",2,1,0,"@gdanielnba1624 See you soon?"
30973,2022-08-02 20:57:49,"en",1,1,0,"@Mama_Bear_Sarah Sip with you soon! 😋💚"
30973,2022-08-02 20:55:41,"en",0,0,0,"@boysstopcalling A delicious way to start your day! 😍🙌"
30973,2022-08-02 20:15:40,"en",1,0,0,"@_Susaann Cage-free egg whites with spinach, feta cheese and sun-dried tomato cream cheese inside a whole-wheat wrap... what's not to love? 😍"
30973,2022-08-02 20:11:48,"en",1,0,0,"@Kandidly4_ How you know you hired the right person. 🙌💚"
30973,2022-08-02 20:04:38,"en",1,0,0,"@213mxds We're thrilled you're loving every sip! 😍🙌"
30973,2022-08-02 20:01:42,"en",0,0,0,"@GurlzLuvvRay We're happy to hear it's among your favs! 😍😋"
30973,2022-08-02 20:01:07,"en",0,0,0,"@kaeethstallion Sounds good. 😋"
30973,2022-08-02 19:51:02,"en",1,0,0,"@TheOnlyRSJ We see you've found your new favorite sip! 😋"
30973,2022-08-02 19:45:49,"tl",0,0,1,"@VJ_Venkii Sip, sip, hooray! 🙌💚"
